user_id,country,signup_date,device,experiment_group
865,Canada,2025-02-25,ios,
866,India,2025-01-07,android,
867,Germany,2025-01-03,web,
868,USA,2025-01-23,android,
869,Australia,2025-01-18,android,A
870,UK,2025-02-07,ios,
871,Canada,2025-01-15,web,
872,Germany,2025-03-05,web,A
873,Canada,2025-03-30,ios,
874,Germany,2025-01-28,ios,
875,Canada,2025-03-15,ios,
876,UK,2025-02-08,web,B
877,Germany,2025-02-26,web,
878,Canada,2025-01-17,ios,A
879,Brazil,2025-03-27,android,A
880,Brazil,2025-03-31,web,A
881,USA,2025-02-13,ios,
882,India,2025-01-25,ios,
883,Brazil,2025-01-17,android,
884,Brazil,2025-01-13,ios,
885,USA,2025-03-25,android,
886,Brazil,2025-01-25,android,
887,Brazil,2025-03-09,web,B
888,Australia,2025-01-10,ios,A
889,Canada,2025-03-08,web,
890,UK,2025-01-18,web,
891,Australia,2025-03-27,web,
892,USA,2025-02-03,ios,
893,Germany,2025-01-08,ios,
894,Germany,2025-02-09,ios,
895,India,2025-03-24,web,
896,Australia,2025-02-11,android,
897,India,2025-02-10,web,A
898,Brazil,2025-01-06,android,
899,Brazil,2025-02-21,ios,
900,Germany,2025-01-26,ios,
901,USA,2025-03-05,web,
902,Australia,2025-02-28,android,
903,UK,2025-02-25,ios,
904,Canada,2025-02-28,ios,
905,India,2025-03-11,web,
906,Brazil,2025-02-02,web,
907,India,2025-02-22,web,
908,Germany,2025-01-22,android,B
909,USA,2025-01-21,android,B
910,Australia,2025-03-11,ios,
911,Germany,2025-03-11,web,
912,UK,2025-01-04,ios,
913,USA,2025-03-16,android,A
914,UK,2025-03-03,ios,B
915,UK,2025-03-03,ios,
916,USA,2025-01-24,web,
917,UK,2025-02-24,ios,
918,India,2025-01-09,web,A
919,Brazil,2025-01-03,ios,
920,USA,2025-01-31,ios,
921,Germany,2025-02-09,android,A
922,Germany,2025-02-05,android,
923,Brazil,2025-01-24,ios,
924,Germany,2025-01-06,ios,
925,Brazil,2025-03-07,web,
926,India,2025-03-25,android,
927,Australia,2025-03-16,android,B
928,Australia,2025-01-04,ios,
929,Germany,2025-03-20,web,
930,Germany,2025-01-06,android,
931,India,2025-02-20,ios,
932,Germany,2025-03-03,ios,
933,Germany,2025-02-26,ios,
934,India,2025-03-07,ios,
935,Canada,2025-03-20,ios,
936,India,2025-03-16,android,
937,Canada,2025-01-08,android,B
938,India,2025-01-26,web,
939,Australia,2025-02-20,ios,
940,Canada,2025-02-14,web,
941,Germany,2025-02-13,ios,
942,Brazil,2025-01-05,ios,
943,Canada,2025-03-11,ios,B
944,Brazil,2025-01-26,web,
945,Australia,2025-03-09,ios,A
946,USA,2025-01-19,web,
947,USA,2025-03-25,android,
948,Australia,2025-01-20,ios,
949,Germany,2025-01-12,web,
950,Germany,2025-02-16,android,
951,Brazil,2025-01-01,ios,A
952,UK,2025-03-31,android,
953,Australia,2025-01-14,ios,A
954,USA,2025-03-05,web,A
955,Brazil,2025-02-07,ios,
956,Germany,2025-02-06,ios,
957,USA,2025-01-11,web,
958,USA,2025-03-18,web,
959,Canada,2025-01-03,web,
960,USA,2025-02-02,ios,
961,Australia,2025-01-06,android,
962,Germany,2025-02-19,web,
963,Brazil,2025-01-10,android,
964,UK,2025-01-05,web,A
965,Germany,2025-01-23,web,
966,USA,2025-01-10,ios,
967,Canada,2025-02-13,web,
968,Canada,2025-01-02,android,B
969,Australia,2025-01-13,ios,
970,Australia,2025-02-09,web,
971,India,2025-01-02,android,
972,Brazil,2025-03-25,ios,B
973,Germany,2025-03-06,android,
974,USA,2025-03-04,ios,
975,Australia,2025-03-14,ios,
976,UK,2025-01-17,ios,
977,Canada,2025-01-09,web,
978,USA,2025-03-16,ios,B
979,USA,2025-01-15,web,
980,Germany,2025-01-24,web,
981,Canada,2025-02-07,web,
982,UK,2025-02-04,web,A
983,Canada,2025-02-18,ios,
984,India,2025-03-10,web,
985,Canada,2025-03-03,android,
986,Canada,2025-03-01,android,
987,Germany,2025-02-19,ios,
988,Canada,2025-03-19,web,
989,Brazil,2025-03-16,android,
990,UK,2025-01-09,android,
991,India,2025-02-03,web,
992,India,2025-03-17,web,
993,UK,2025-02-04,ios,
994,Brazil,2025-01-01,android,B
995,Australia,2025-02-09,ios,B
996,USA,2025-03-05,android,
997,Germany,2025-01-22,web,
998,Australia,2025-03-01,android,B
999,Brazil,2025-03-05,android,
1000,Canada,2025-03-13,android,B
1001,India,2025-01-11,web,
1002,Canada,2025-01-14,web,
1003,Brazil,2025-03-01,android,
1004,USA,2025-01-30,android,
1005,Canada,2025-02-04,web,
1006,Brazil,2025-03-26,web,
1007,Brazil,2025-02-06,web,
1008,Canada,2025-01-05,android,A
1009,India,2025-03-24,ios,
1010,Brazil,2025-03-19,ios,A
1011,Canada,2025-01-26,web,
1012,Germany,2025-03-03,ios,
1013,UK,2025-01-04,android,
1014,Canada,2025-03-30,ios,
1015,Australia,2025-02-11,ios,
1016,India,2025-03-30,ios,
1017,UK,2025-01-18,web,
1018,Brazil,2025-02-09,android,
1019,USA,2025-03-13,web,
1020,Canada,2025-02-08,ios,
1021,Canada,2025-01-14,web,B
1022,India,2025-02-01,android,
1023,Brazil,2025-02-20,android,
1024,Brazil,2025-02-07,android,
1025,USA,2025-01-23,android,
1026,Brazil,2025-03-04,ios,
1027,Germany,2025-01-15,ios,A
1028,Australia,2025-01-25,ios,
1029,USA,2025-01-17,ios,A
1030,India,2025-03-07,ios,A
1031,India,2025-03-19,web,
1032,UK,2025-02-22,android,
1033,Germany,2025-02-20,ios,A
1034,Canada,2025-02-08,android,
1035,Germany,2025-02-20,android,
1036,Australia,2025-03-11,ios,
1037,India,2025-01-06,ios,
1038,Brazil,2025-03-08,android,
1039,Australia,2025-01-07,android,
1040,Canada,2025-02-20,android,B
1041,Germany,2025-03-13,web,
1042,Germany,2025-02-11,web,A
1043,Brazil,2025-03-05,android,
1044,Australia,2025-01-15,web,
1045,USA,2025-01-29,android,
1046,Brazil,2025-02-02,android,
1047,UK,2025-01-27,ios,
1048,UK,2025-02-05,android,
1049,Canada,2025-01-29,ios,
1050,India,2025-02-07,ios,
1051,USA,2025-02-26,android,
1052,Germany,2025-01-27,web,
1053,Canada,2025-02-24,android,B
1054,India,2025-02-02,android,
1055,India,2025-03-09,web,
1056,Canada,2025-03-27,ios,
1057,Canada,2025-03-07,web,
1058,Germany,2025-01-10,android,
1059,Germany,2025-01-05,android,
1060,Brazil,2025-03-15,web,
1061,Australia,2025-02-07,web,
1062,UK,2025-01-13,web,
1063,Germany,2025-01-31,ios,
1064,Brazil,2025-02-16,web,
1065,Australia,2025-03-29,android,
1066,UK,2025-02-21,web,
1067,USA,2025-02-25,android,
1068,USA,2025-01-15,ios,
1069,USA,2025-01-29,ios,
1070,Germany,2025-01-08,web,A
1071,UK,2025-01-05,android,B
1072,Canada,2025-01-29,ios,B
1073,Australia,2025-02-16,web,
1074,UK,2025-03-09,ios,
1075,USA,2025-03-17,web,
1076,India,2025-02-14,android,
1077,UK,2025-01-02,web,
1078,UK,2025-01-27,android,
1079,Brazil,2025-02-05,ios,
1080,USA,2025-02-05,android,
1081,Australia,2025-01-26,android,
1082,India,2025-02-12,ios,
1083,Brazil,2025-01-27,android,
1084,India,2025-03-10,android,
1085,Canada,2025-01-20,web,
1086,India,2025-01-11,android,B
1087,Canada,2025-03-15,web,
1088,India,2025-02-07,android,
1089,Germany,2025-01-06,ios,
1090,UK,2025-03-13,android,
1091,UK,2025-01-23,android,B
1092,Brazil,2025-02-16,android,
1093,Australia,2025-03-31,web,
1094,Canada,2025-02-15,ios,
1095,India,2025-01-12,ios,
1096,Australia,2025-03-31,android,
1097,India,2025-01-13,android,
1098,UK,2025-03-03,web,
1099,Canada,2025-03-23,ios,
1100,India,2025-03-30,android,
1101,Australia,2025-03-01,android,B
1102,India,2025-02-12,ios,A
1103,Australia,2025-03-17,android,
1104,India,2025-03-09,android,
1105,USA,2025-01-05,ios,B
1106,USA,2025-02-06,web,
1107,Australia,2025-03-13,android,
1108,USA,2025-01-31,android,
1109,Canada,2025-01-09,ios,A
1110,Canada,2025-02-20,ios,B
1111,Brazil,2025-01-29,web,A
1112,India,2025-03-19,web,
1113,Australia,2025-02-09,android,
1114,USA,2025-02-10,web,
1115,USA,2025-03-27,web,
1116,Australia,2025-01-11,web,
1117,Australia,2025-01-23,android,
1118,Germany,2025-01-01,web,
1119,Brazil,2025-02-15,web,B
1120,USA,2025-01-21,web,B
1121,USA,2025-03-31,ios,
1122,USA,2025-02-05,web,
1123,Germany,2025-02-23,web,B
1124,Germany,2025-03-28,ios,
1125,Brazil,2025-02-26,ios,
1126,India,2025-01-01,android,
1127,India,2025-03-04,android,A
1128,Canada,2025-02-23,ios,A
1129,Australia,2025-02-24,android,
1130,Brazil,2025-02-09,web,
1131,Canada,2025-01-15,android,
1132,India,2025-01-21,web,
1133,UK,2025-02-16,web,B
1134,Canada,2025-03-14,web,A
1135,India,2025-02-22,ios,
1136,Germany,2025-01-09,android,
1137,Germany,2025-03-15,android,
1138,USA,2025-02-21,ios,A
1139,Germany,2025-02-26,ios,
1140,UK,2025-01-26,android,
1141,UK,2025-02-10,ios,
1142,Australia,2025-02-04,ios,
1143,UK,2025-03-04,web,
1144,USA,2025-01-25,web,
1145,India,2025-03-31,web,B
1146,Australia,2025-03-16,ios,
1147,USA,2025-02-07,ios,
1148,Germany,2025-01-02,web,
1149,UK,2025-01-07,web,
1150,Australia,2025-03-23,android,
1151,USA,2025-02-03,web,
1152,Canada,2025-01-17,web,A
1153,USA,2025-02-12,android,
1154,Australia,2025-02-28,android,
1155,UK,2025-02-20,android,
1156,Brazil,2025-02-23,android,
1157,UK,2025-01-24,ios,A
1158,Brazil,2025-01-25,android,
1159,UK,2025-03-12,android,
1160,India,2025-02-21,ios,
1161,Brazil,2025-03-11,android,
1162,Brazil,2025-03-29,android,
1163,Canada,2025-02-02,android,
1164,USA,2025-02-18,ios,
1165,Brazil,2025-01-29,web,
1166,Germany,2025-03-04,android,B
1167,USA,2025-01-22,android,
1168,Australia,2025-01-26,android,
1169,USA,2025-01-28,android,
1170,Canada,2025-03-26,ios,
1171,Australia,2025-02-18,web,
1172,Australia,2025-03-12,android,
1173,India,2025-03-22,android,
1174,USA,2025-03-25,ios,
1175,Australia,2025-02-18,web,
1176,Australia,2025-01-20,web,
1177,USA,2025-03-27,web,
1178,Germany,2025-03-04,android,
1179,USA,2025-03-02,android,
1180,Brazil,2025-02-18,android,
1181,Canada,2025-03-12,ios,
1182,Australia,2025-01-01,ios,
1183,Canada,2025-01-13,ios,
1184,India,2025-03-28,android,
1185,Canada,2025-02-20,android,A
1186,Canada,2025-02-25,android,
1187,Germany,2025-03-24,web,
1188,Canada,2025-03-03,ios,
1189,UK,2025-02-01,ios,
1190,UK,2025-01-30,web,A
1191,UK,2025-01-29,web,
1192,Germany,2025-02-18,web,B
1193,UK,2025-02-14,android,
1194,Brazil,2025-01-30,web,A
1195,UK,2025-01-16,android,
1196,UK,2025-02-09,android,
1197,India,2025-01-19,ios,B
1198,UK,2025-01-18,web,A
1199,Australia,2025-01-01,android,
1200,UK,2025-03-19,android,A
1201,USA,2025-02-16,web,
1202,Brazil,2025-03-07,android,B
1203,Australia,2025-02-07,android,
1204,Germany,2025-02-20,android,
1205,India,2025-03-04,web,
1206,Germany,2025-01-04,android,
1207,UK,2025-01-01,ios,
1208,USA,2025-01-08,web,B
1209,UK,2025-01-29,ios,
1210,UK,2025-02-24,ios,
1211,Canada,2025-01-03,ios,
1212,Canada,2025-02-01,android,
1213,India,2025-01-10,android,
1214,India,2025-03-15,ios,
1215,Germany,2025-03-24,ios,
1216,Australia,2025-02-03,web,
1217,UK,2025-03-28,ios,
1218,Canada,2025-02-24,android,
1219,Germany,2025-02-01,ios,
1220,UK,2025-02-19,ios,
1221,India,2025-01-07,web,
1222,USA,2025-01-08,ios,
1223,Canada,2025-03-06,web,
1224,Canada,2025-02-26,web,B
1225,Australia,2025-03-08,ios,
1226,Germany,2025-03-29,ios,
1227,Germany,2025-03-28,android,
1228,Brazil,2025-02-28,android,
1229,Canada,2025-03-13,web,
1230,Brazil,2025-02-23,web,
1231,USA,2025-03-08,android,
1232,Canada,2025-02-20,web,
1233,Brazil,2025-01-08,android,
1234,USA,2025-02-03,web,
1235,UK,2025-02-04,android,
1236,Brazil,2025-03-29,android,
1237,Brazil,2025-03-19,web,A
1238,Germany,2025-02-01,web,
1239,USA,2025-02-15,web,
1240,Germany,2025-01-16,ios,B
1241,Brazil,2025-03-09,ios,
1242,Australia,2025-02-06,web,
1243,Canada,2025-02-23,web,
1244,Australia,2025-03-26,web,
1245,UK,2025-01-14,web,
1246,Australia,2025-02-24,android,
1247,India,2025-02-17,ios,B
1248,USA,2025-03-23,web,B
1249,USA,2025-01-07,ios,
1250,UK,2025-03-15,ios,
1251,UK,2025-01-07,android,B
1252,USA,2025-02-02,web,
1253,USA,2025-01-23,ios,
1254,UK,2025-03-26,android,A
1255,Canada,2025-01-19,web,B
1256,UK,2025-01-19,web,
1257,Australia,2025-02-05,ios,
1258,UK,2025-01-29,android,B
1259,Australia,2025-03-01,android,
1260,Brazil,2025-03-23,android,A
1261,Canada,2025-01-02,android,B
1262,USA,2025-01-01,web,
1263,USA,2025-02-16,ios,
1264,UK,2025-03-10,ios,A
1265,Germany,2025-01-20,android,
1266,India,2025-01-11,android,
1267,USA,2025-01-02,android,
1268,Australia,2025-03-08,ios,
1269,Australia,2025-03-28,web,
1270,Brazil,2025-01-12,web,
1271,India,2025-01-20,android,
1272,Australia,2025-01-05,web,
1273,Germany,2025-02-06,web,
1274,Canada,2025-02-07,ios,
1275,Australia,2025-01-09,android,B
1276,Brazil,2025-02-22,web,A
1277,UK,2025-02-13,android,
1278,Germany,2025-03-27,android,
1279,UK,2025-01-24,web,
1280,Brazil,2025-03-22,ios,A
1281,Brazil,2025-03-15,web,
1282,UK,2025-01-30,ios,B
1283,India,2025-02-28,web,A
1284,USA,2025-03-28,android,
1285,USA,2025-03-22,ios,
1286,Canada,2025-03-22,ios,
1287,Brazil,2025-01-14,android,
1288,Germany,2025-01-09,web,
1289,Australia,2025-02-09,ios,
1290,Australia,2025-03-07,web,
1291,UK,2025-01-25,web,
1292,Germany,2025-03-14,web,
1293,UK,2025-01-22,android,
1294,Germany,2025-01-04,web,
1295,Canada,2025-01-26,android,
1296,Australia,2025-02-27,ios,B
1297,UK,2025-01-29,web,
1298,Brazil,2025-03-28,ios,B
1299,India,2025-02-06,web,
1300,Australia,2025-03-16,ios,
1301,USA,2025-03-11,android,
1302,Germany,2025-01-18,ios,
1303,Canada,2025-03-26,ios,
1304,USA,2025-02-11,web,
1305,Germany,2025-02-10,web,
1306,Brazil,2025-02-07,web,
1307,Canada,2025-02-03,web,
1308,Brazil,2025-01-17,android,
1309,Germany,2025-02-06,ios,B
1310,Germany,2025-01-25,ios,
1311,Germany,2025-03-17,android,
1312,Canada,2025-03-28,ios,
1313,Brazil,2025-03-27,web,
1314,India,2025-03-26,web,B
1315,India,2025-01-27,web,
1316,Germany,2025-02-26,ios,
1317,UK,2025-01-31,android,
1318,India,2025-01-06,android,
1319,Brazil,2025-02-09,ios,
1320,Brazil,2025-01-12,android,B
1321,Canada,2025-02-22,android,
1322,Brazil,2025-03-12,web,B
1323,Australia,2025-01-10,ios,
1324,USA,2025-02-14,android,
1325,USA,2025-01-17,ios,A
1326,Australia,2025-01-26,web,
1327,Brazil,2025-03-26,web,
1328,India,2025-03-03,android,
1329,USA,2025-02-15,ios,A
1330,UK,2025-03-05,ios,
1331,Germany,2025-01-02,web,
1332,USA,2025-02-23,web,
1333,USA,2025-03-06,web,A
1334,India,2025-02-20,android,
1335,India,2025-02-22,ios,
1336,UK,2025-02-05,android,
1337,Canada,2025-01-26,ios,
1338,UK,2025-01-29,web,B
1339,Canada,2025-01-21,android,
1340,UK,2025-01-11,android,
1341,Australia,2025-02-09,android,
1342,UK,2025-01-11,web,A
1343,Australia,2025-02-05,android,
1344,USA,2025-02-28,android,A
1345,UK,2025-02-08,web,B
1346,Canada,2025-02-23,ios,
1347,UK,2025-02-24,android,
1348,Brazil,2025-01-24,web,
1349,USA,2025-01-22,android,
1350,USA,2025-03-10,android,
1351,USA,2025-02-25,ios,
1352,Germany,2025-02-02,web,
1353,UK,2025-02-05,ios,
1354,Canada,2025-01-20,ios,
1355,UK,2025-03-24,web,B
1356,UK,2025-03-22,ios,
1357,India,2025-03-03,android,
1358,India,2025-03-14,web,B
1359,India,2025-01-26,web,B
1360,Germany,2025-03-07,android,
1361,UK,2025-03-14,android,B
1362,USA,2025-03-14,android,
1363,USA,2025-02-09,ios,
1364,Brazil,2025-01-17,ios,B
1365,Canada,2025-01-01,ios,
1366,India,2025-03-30,ios,
1367,Germany,2025-03-02,ios,
1368,Brazil,2025-02-12,ios,
1369,Germany,2025-02-11,web,
1370,USA,2025-01-25,web,
1371,Canada,2025-02-08,web,
1372,UK,2025-02-04,web,A
1373,USA,2025-01-03,web,
1374,USA,2025-02-13,web,
1375,India,2025-02-20,ios,
1376,Australia,2025-01-12,web,
1377,USA,2025-01-19,android,
1378,Germany,2025-02-13,web,
1379,UK,2025-02-28,android,
1380,Australia,2025-02-18,android,B
1381,India,2025-03-02,web,
1382,Brazil,2025-01-17,ios,A
1383,USA,2025-03-15,ios,
1384,India,2025-02-26,android,
1385,Australia,2025-02-24,ios,
1386,India,2025-02-16,android,
1387,India,2025-01-12,ios,
1388,Germany,2025-03-03,ios,
1389,Australia,2025-03-21,ios,
1390,Australia,2025-03-29,ios,A
1391,Brazil,2025-03-24,web,
1392,India,2025-01-08,web,A
1393,Germany,2025-01-21,web,
1394,Brazil,2025-03-22,android,
1395,UK,2025-03-28,web,
1396,Australia,2025-03-21,web,
1397,Germany,2025-03-11,web,B
1398,India,2025-03-13,ios,
1399,USA,2025-01-25,ios,B
1400,Germany,2025-03-23,ios,A
1401,UK,2025-03-30,ios,
1402,Brazil,2025-01-12,ios,
1403,UK,2025-01-15,web,
1404,Brazil,2025-02-28,web,A
1405,Germany,2025-01-26,ios,
1406,Brazil,2025-01-26,ios,
1407,India,2025-02-16,web,
1408,Canada,2025-02-01,web,
1409,Germany,2025-01-10,ios,
1410,USA,2025-01-16,android,
1411,UK,2025-03-12,ios,
1412,UK,2025-01-17,web,B
1413,Germany,2025-01-23,android,
1414,USA,2025-01-26,ios,
1415,Germany,2025-03-26,web,
1416,India,2025-03-27,web,
1417,Canada,2025-01-07,web,B
1418,Canada,2025-01-14,ios,
1419,India,2025-03-20,ios,
1420,Australia,2025-01-07,android,
1421,USA,2025-01-09,web,
1422,Germany,2025-02-17,web,
1423,Australia,2025-03-13,android,
1424,USA,2025-02-28,ios,
1425,USA,2025-03-28,web,
1426,Australia,2025-03-23,android,
1427,Australia,2025-02-08,web,
1428,India,2025-01-18,ios,
1429,India,2025-02-28,ios,A
1430,USA,2025-01-17,android,
1431,USA,2025-01-14,android,A
1432,Brazil,2025-01-31,web,
1433,India,2025-01-24,ios,
1434,USA,2025-03-01,ios,
1435,Brazil,2025-02-14,android,B
1436,Australia,2025-01-03,android,A
1437,Canada,2025-02-06,web,
1438,Canada,2025-02-12,ios,
1439,Canada,2025-02-09,web,
1440,USA,2025-03-31,web,
1441,Australia,2025-02-24,android,
1442,Brazil,2025-03-28,ios,
1443,USA,2025-02-08,android,B
1444,Canada,2025-01-15,web,
1445,Canada,2025-01-04,web,
1446,Canada,2025-03-27,ios,A
1447,Germany,2025-01-25,ios,
1448,Australia,2025-01-13,ios,
1449,India,2025-03-23,ios,
1450,Australia,2025-02-02,android,
1451,Canada,2025-01-16,android,
1452,USA,2025-02-11,android,
1453,UK,2025-03-07,android,
1454,Canada,2025-02-24,web,
1455,Australia,2025-02-11,android,
1456,UK,2025-02-03,android,A
1457,Brazil,2025-01-30,ios,A
1458,India,2025-01-13,web,
1459,Brazil,2025-01-13,android,
1460,India,2025-01-18,web,
1461,UK,2025-02-01,web,B
1462,Canada,2025-02-08,web,
1463,UK,2025-02-15,web,B
1464,Canada,2025-01-29,ios,
1465,Brazil,2025-03-03,ios,
1466,Canada,2025-03-03,web,
1467,Canada,2025-02-26,web,A
1468,Germany,2025-01-16,web,
1469,UK,2025-02-25,ios,
1470,India,2025-01-10,ios,B
1471,Australia,2025-01-30,web,A
1472,USA,2025-01-25,web,
1473,USA,2025-03-25,web,A
1474,USA,2025-01-05,web,A
1475,UK,2025-03-06,ios,
1476,Australia,2025-02-18,android,
1477,Germany,2025-01-03,android,
1478,UK,2025-02-14,ios,
1479,India,2025-01-14,ios,
1480,Canada,2025-01-30,android,A
1481,Australia,2025-03-09,android,
1482,Australia,2025-01-18,android,
1483,UK,2025-03-03,web,
1484,Australia,2025-02-06,android,B
1485,UK,2025-01-25,android,
1486,UK,2025-02-17,web,
1487,UK,2025-03-06,web,A
1488,India,2025-02-22,ios,
1489,UK,2025-03-20,web,
1490,Germany,2025-03-14,android,
1491,Brazil,2025-01-15,web,A
1492,India,2025-02-18,ios,
1493,Germany,2025-03-29,android,A
1494,USA,2025-03-09,ios,
1495,USA,2025-01-12,ios,
1496,India,2025-02-28,ios,
1497,Brazil,2025-02-06,web,A
1498,UK,2025-03-02,web,
1499,India,2025-02-12,ios,B
1500,UK,2025-03-11,ios,
1501,UK,2025-02-08,ios,
1502,USA,2025-02-25,ios,
1503,Brazil,2025-03-04,web,
1504,UK,2025-02-15,web,
1505,India,2025-03-29,ios,
1506,Australia,2025-01-11,web,
1507,USA,2025-03-03,android,
1508,UK,2025-03-18,web,
1509,Canada,2025-01-25,ios,A
1510,Canada,2025-03-12,web,
1511,Canada,2025-02-21,android,
1512,USA,2025-01-04,android,
1513,USA,2025-02-28,web,
1514,India,2025-03-13,android,
1515,India,2025-01-20,android,
1516,Germany,2025-03-04,web,
1517,UK,2025-02-23,web,
1518,Canada,2025-03-15,web,
1519,USA,2025-02-26,ios,
1520,Germany,2025-03-31,ios,
1521,India,2025-02-10,android,
1522,Brazil,2025-01-03,android,
1523,USA,2025-01-06,web,
1524,Brazil,2025-01-05,android,
1525,Brazil,2025-01-05,web,
1526,Canada,2025-02-23,ios,
1527,USA,2025-02-16,web,B
1528,Germany,2025-03-28,android,
1529,Germany,2025-02-18,web,
1530,USA,2025-01-09,web,
1531,Australia,2025-01-20,web,B
1532,Canada,2025-03-02,android,
1533,UK,2025-02-04,web,
1534,Brazil,2025-02-19,web,A
1535,Germany,2025-03-23,android,
1536,USA,2025-03-03,ios,
1537,India,2025-01-17,ios,A
1538,India,2025-03-29,android,
1539,Australia,2025-01-03,ios,A
1540,USA,2025-02-01,web,
1541,UK,2025-01-13,android,
1542,India,2025-03-30,web,A
1543,UK,2025-03-14,web,A
1544,USA,2025-03-09,android,
1545,USA,2025-01-14,web,
1546,Brazil,2025-01-11,android,
1547,USA,2025-02-25,web,
1548,UK,2025-03-08,ios,
1549,Australia,2025-01-29,web,
1550,Germany,2025-01-09,web,
1551,India,2025-03-08,android,
1552,India,2025-01-25,ios,A
1553,Australia,2025-03-17,web,B
1554,Brazil,2025-02-11,web,
1555,Australia,2025-01-09,ios,
1556,Australia,2025-03-20,ios,
1557,Germany,2025-02-09,ios,A
1558,UK,2025-01-25,ios,
1559,UK,2025-01-05,ios,
1560,Brazil,2025-01-11,web,
1561,Australia,2025-02-28,ios,
1562,USA,2025-03-29,ios,
1563,Germany,2025-03-20,web,
1564,India,2025-02-07,android,
1565,Germany,2025-03-13,web,
1566,Australia,2025-01-05,android,
1567,Brazil,2025-02-17,ios,A
1568,USA,2025-03-31,android,
1569,Canada,2025-01-18,web,
1570,Australia,2025-03-11,android,B
1571,Germany,2025-02-06,android,B
1572,USA,2025-03-01,android,
1573,Australia,2025-02-17,ios,B
1574,Australia,2025-03-18,web,A
1575,Germany,2025-01-28,android,
1576,India,2025-03-10,ios,
1577,UK,2025-03-18,web,
1578,Germany,2025-03-22,web,
1579,Australia,2025-02-09,web,
1580,UK,2025-02-14,web,
1581,UK,2025-03-03,ios,
1582,UK,2025-02-27,web,
1583,Australia,2025-03-08,android,
1584,Australia,2025-02-25,web,
1585,Brazil,2025-02-09,web,
1586,India,2025-02-09,ios,
1587,UK,2025-03-18,android,
1588,India,2025-02-02,android,
1589,Australia,2025-01-06,ios,
1590,Australia,2025-03-29,ios,
1591,Germany,2025-01-19,android,
1592,Canada,2025-03-21,android,
1593,India,2025-02-09,web,B
